Voter ID,Age,2020 marriage,Zip,Outcome,Swing Voter,Party_1,Party_2,Party_3,Sex_0,Sex_1,Ethnicity_2,Ethnicity_3
8608455,3,31,85202,1,Low_Chance,0,0,1,0,1,0,1
8608543,5,80,85204,1,High_Chance,0,0,1,1,0,0,1
8608617,5,82,85282,0,Low_Chance,0,1,0,0,1,0,1
8608669,2,1,85204,0,Low_Chance,0,1,0,0,1,1,0
8616364,3,22,85204,0,Low_Chance,1,0,0,1,0,1,0
8616366,2,5,85202,0,Low_Chance,1,0,0,1,0,1,0
8618225,3,97,85213,0,Low_Chance,0,0,1,1,0,0,1
8618263,6,92,85202,0,Low_Chance,0,1,0,0,1,0,1
8619667,3,39,85202,0,Low_Chance,1,0,0,1,0,1,0
8619821,2,10,85203,0,High_Chance,0,0,1,1,0,1,0
8620181,5,20,85201,1,Low_Chance,0,0,1,0,1,0,1
8620621,4,32,85224,0,Low_Chance,1,0,0,0,1,0,1
8621147,4,95,85204,0,High_Chance,0,0,1,1,0,1,0
8621348,4,29,85224,0,Low_Chance,0,1,0,0,1,0,1
8621545,2,2,85202,0,Low_Chance,0,0,1,1,0,1,0
8419407,2,10,85213,0,Low_Chance,0,0,1,0,1,0,1
8421060,6,41,85203,0,Low_Chance,1,0,0,1,0,0,1
8421443,2,5,85202,1,High_Chance,0,0,1,1,0,0,1
8520387,1,6,85210,1,Low_Chance,1,0,0,0,1,1,0
8521950,3,97,85204,0,Low_Chance,1,0,0,1,0,0,1
8522220,2,3,85202,1,Low_Chance,0,1,0,0,1,0,1
8548525,3,32,85204,0,High_Chance,0,0,1,0,1,1,0
8550122,1,2,85203,0,High_Chance,1,0,0,0,1,0,1
8551229,3,25,85210,0,Low_Chance,1,0,0,0,1,1,0
8554065,1,2,85201,0,Low_Chance,0,1,0,0,1,0,1
8557178,1,2,85204,0,High_Chance,1,0,0,1,0,1,0
8557192,2,38,85203,0,Low_Chance,1,0,0,0,1,1,0
8557248,1,3,85282,0,Low_Chance,1,0,0,0,1,0,1
8584493,1,4,85202,0,Low_Chance,0,0,1,1,0,1,0
8590376,2,3,85201,0,Low_Chance,0,0,1,1,0,1,0
8591812,6,79,85224,0,Low_Chance,0,1,0,0,1,0,1
8592768,6,51,85202,0,Low_Chance,0,1,0,1,0,0,1
8593279,3,97,85282,0,Low_Chance,0,1,0,1,0,0,1
8593438,2,14,85204,0,Low_Chance,1,0,0,0,1,1,0
8593440,1,7,85204,0,Low_Chance,0,0,1,0,1,1,0
8593476,2,39,85204,0,Low_Chance,1,0,0,1,0,1,0
8608971,3,12,85224,0,High_Chance,0,0,1,0,1,0,1
8609056,4,12,85203,1,Low_Chance,0,0,1,0,1,0,1
8609426,2,4,85204,0,Low_Chance,0,1,0,1,0,0,1
8609576,5,72,85210,0,High_Chance,0,0,1,1,0,0,1
8609697,2,3,85210,0,Low_Chance,0,0,1,0,1,0,1
8610653,3,29,85282,0,Low_Chance,1,0,0,1,0,0,1
8610731,5,22,85210,0,High_Chance,0,0,1,1,0,0,1
8610760,2,5,85204,0,Low_Chance,1,0,0,1,0,1,0
8610771,4,11,85204,1,Low_Chance,0,0,1,0,1,1,0
8610928,6,60,85203,1,Low_Chance,0,0,1,1,0,0,1
8611117,6,51,85210,0,Low_Chance,0,1,0,1,0,0,1
8611159,5,60,85203,0,Low_Chance,1,0,0,1,0,0,1
8611299,5,97,85213,0,Low_Chance,0,1,0,1,0,0,1
8611640,2,1,85204,0,High_Chance,0,0,1,0,1,0,1
8611724,3,43,85225,1,Low_Chance,0,1,0,1,0,0,1
8614162,1,3,85210,0,Low_Chance,1,0,0,1,0,0,1
8614426,2,4,85204,0,Low_Chance,0,0,1,1,0,1,0
8614455,1,4,85204,0,Low_Chance,1,0,0,0,1,0,1
8614931,2,6,85204,0,Low_Chance,0,0,1,0,1,1,0
8614967,3,87,85204,0,Low_Chance,0,0,1,1,0,1,0
8615531,5,21,85203,0,Low_Chance,0,1,0,0,1,0,1
8615763,2,14,85203,0,Low_Chance,0,1,0,1,0,0,1
8615792,6,22,85203,0,Low_Chance,0,1,0,0,1,0,1
8615801,2,0,85204,0,High_Chance,1,0,0,0,1,0,1
8615909,6,36,85202,1,Low_Chance,0,0,1,1,0,0,1
8615955,3,42,85202,0,Low_Chance,0,0,1,1,0,1,0
8616033,3,64,85203,0,High_Chance,0,0,1,1,0,1,0
8616060,2,1,85203,1,Low_Chance,1,0,0,0,1,1,0
8730922,2,9,85210,0,Low_Chance,1,0,0,1,0,1,0
8731039,3,26,85202,0,Low_Chance,0,0,1,1,0,0,1
8731316,3,38,85202,0,Low_Chance,1,0,0,1,0,0,1
8731438,6,77,85210,0,Low_Chance,1,0,0,0,1,0,1
8731518,6,98,85282,0,Low_Chance,0,0,1,0,1,0,1
8731885,3,3,85282,1,Low_Chance,0,0,1,0,1,0,1
8731924,2,46,85210,0,Low_Chance,0,0,1,0,1,0,1
8640010,1,7,85213,0,Low_Chance,0,1,0,0,1,0,1
8640289,1,6,85204,1,Low_Chance,0,0,1,1,0,0,1
8640367,2,2,85210,0,Low_Chance,1,0,0,1,0,0,1
8643289,6,35,85210,0,Low_Chance,0,1,0,1,0,0,1
8643737,2,5,85204,0,Low_Chance,0,1,0,1,0,0,1
8643813,2,3,85204,0,Low_Chance,1,0,0,1,0,0,1
8644013,2,2,85201,0,Low_Chance,1,0,0,0,1,1,0
8644535,3,38,85204,1,High_Chance,0,0,1,0,1,0,1
8644842,5,42,85204,0,Low_Chance,1,0,0,1,0,0,1
8645073,3,9,85202,0,Low_Chance,0,1,0,1,0,0,1
8645176,2,6,85203,0,Low_Chance,0,1,0,0,1,0,1
8645334,2,3,85204,0,Low_Chance,0,1,0,1,0,0,1
8653230,2,5,85213,0,Low_Chance,0,1,0,1,0,0,1
8653383,4,53,85210,0,Low_Chance,0,0,1,0,1,0,1
8653699,1,1,85224,1,High_Chance,0,0,1,0,1,0,1
8653928,1,2,85203,1,Low_Chance,1,0,0,1,0,0,1
8654192,3,19,85204,1,High_Chance,0,0,1,0,1,0,1
8654230,3,25,85213,0,Low_Chance,0,1,0,0,1,0,1
8654282,3,29,85201,0,Low_Chance,0,0,1,0,1,0,1
8654514,2,1,85201,0,Low_Chance,1,0,0,1,0,1,0
8654553,6,83,85202,0,Low_Chance,1,0,0,1,0,1,0
8655758,2,7,85203,0,Low_Chance,0,1,0,0,1,0,1
8655760,3,72,85204,0,Low_Chance,0,0,1,0,1,0,1
8655829,3,47,85204,0,Low_Chance,0,0,1,0,1,0,1
8655914,2,2,85204,0,Low_Chance,1,0,0,1,0,0,1
8656028,6,52,85225,0,Low_Chance,1,0,0,1,0,0,1
8656131,2,4,85204,0,Low_Chance,1,0,0,1,0,0,1
8656246,2,2,85210,0,Low_Chance,0,1,0,1,0,0,1
8656638,6,72,85201,0,High_Chance,0,0,1,0,1,1,0
8656727,3,25,85202,0,Low_Chance,1,0,0,0,1,0,1
8657945,4,80,85210,1,Low_Chance,0,0,1,0,1,0,1
8657987,5,23,85213,0,Low_Chance,0,1,0,1,0,0,1
8658110,6,22,85213,0,High_Chance,0,0,1,1,0,0,1
8658467,3,72,85202,0,Low_Chance,0,0,1,1,0,1,0
8658504,3,79,85204,0,Low_Chance,1,0,0,0,1,1,0
8658569,3,30,85204,0,Low_Chance,0,0,1,1,0,1,0
8658584,6,77,85204,0,High_Chance,0,0,1,1,0,1,0
8658840,3,8,85282,1,Low_Chance,1,0,0,0,1,0,1
8659449,5,98,85203,0,Low_Chance,0,1,0,0,1,0,1
8699728,4,23,85203,0,Low_Chance,1,0,0,1,0,0,1
8739208,2,5,85203,0,Low_Chance,0,0,1,1,0,1,0
8740127,2,1,85210,1,Low_Chance,0,0,1,1,0,0,1
8740617,2,21,85202,0,Low_Chance,0,1,0,1,0,0,1
8742612,4,45,85203,1,High_Chance,0,0,1,0,1,1,0
8742644,2,2,85201,0,High_Chance,0,1,0,0,1,0,1
8742653,1,3,85201,0,High_Chance,0,0,1,1,0,0,1
8742801,4,49,85203,0,High_Chance,0,0,1,1,0,1,0
8743067,5,88,85204,0,Low_Chance,0,1,0,1,0,0,1
8743097,4,41,85204,0,Low_Chance,0,0,1,0,1,0,1
8743102,3,16,85213,0,High_Chance,0,0,1,1,0,1,0
8743129,2,9,85210,1,High_Chance,0,0,1,0,1,0,1
8743222,4,99,85213,0,Low_Chance,1,0,0,1,0,0,1
8743250,3,25,85201,0,Low_Chance,0,0,1,0,1,0,1
8743258,4,35,85204,0,Low_Chance,1,0,0,0,1,0,1
8743363,4,30,85201,0,Low_Chance,0,1,0,0,1,0,1
8743370,3,16,85210,0,Low_Chance,0,0,1,0,1,0,1
8743372,2,1,85202,0,High_Chance,0,1,0,1,0,0,1
8743531,4,82,85204,0,High_Chance,0,0,1,1,0,0,1
8743633,5,64,85201,1,Low_Chance,0,0,1,0,1,1,0
8743637,4,87,85204,1,Low_Chance,1,0,0,0,1,1,0
8743643,2,10,85201,0,Low_Chance,1,0,0,1,0,1,0
8743745,2,3,85203,0,Low_Chance,1,0,0,0,1,0,1
8743782,1,8,85203,0,Low_Chance,1,0,0,1,0,0,1
8594123,4,51,85210,0,Low_Chance,1,0,0,0,1,1,0
8595496,1,18,85210,0,Low_Chance,1,0,0,1,0,1,0
8595537,2,2,85203,0,Low_Chance,1,0,0,1,0,1,0
8595826,1,2,85210,0,Low_Chance,1,0,0,0,1,1,0
8595999,2,8,85210,0,Low_Chance,0,0,1,0,1,1,0
8596106,3,76,85202,0,Low_Chance,1,0,0,0,1,0,1
8596487,2,0,85201,0,Low_Chance,0,0,1,1,0,1,0
8597666,2,1,85224,1,High_Chance,0,0,1,1,0,0,1
8597862,1,11,85281,0,Low_Chance,0,1,0,1,0,0,1
8598564,2,11,85204,0,High_Chance,0,0,1,1,0,0,1
8598806,3,42,85204,0,Low_Chance,1,0,0,0,1,0,1
8598916,5,59,85203,0,Low_Chance,1,0,0,0,1,1,0
8598929,3,28,85204,0,Low_Chance,0,1,0,0,1,1,0
8599111,3,16,85224,0,Low_Chance,0,1,0,1,0,0,1
8599330,1,3,85202,0,Low_Chance,1,0,0,1,0,0,1
8599470,3,11,85204,0,Low_Chance,0,0,1,0,1,0,1
8600048,1,1,85204,0,Low_Chance,1,0,0,1,0,1,0
8600212,4,61,85201,0,Low_Chance,1,0,0,0,1,0,1
8600485,3,28,85202,0,High_Chance,0,0,1,1,0,0,1
8662077,2,3,85204,0,Low_Chance,0,0,1,1,0,0,1
8662290,4,54,85210,0,Low_Chance,0,0,1,0,1,0,1
8662939,4,88,85210,0,Low_Chance,0,1,0,1,0,1,0
8662941,2,6,85210,0,Low_Chance,0,1,0,1,0,0,1
8663059,3,89,85202,0,Low_Chance,1,0,0,0,1,1,0
8663828,5,92,85204,0,Low_Chance,1,0,0,1,0,0,1
8664060,2,4,85203,0,Low_Chance,1,0,0,1,0,0,1
8664229,5,94,85204,0,Low_Chance,0,1,0,0,1,1,0
8664420,3,38,85201,0,Low_Chance,1,0,0,1,0,0,1
8664453,2,6,85213,0,Low_Chance,1,0,0,1,0,0,1
8664749,3,31,85210,0,Low_Chance,0,1,0,1,0,0,1
8664758,6,42,85202,0,Low_Chance,0,1,0,0,1,0,1
8665948,2,2,85202,0,High_Chance,0,0,1,0,1,0,1
8666991,2,1,85203,0,Low_Chance,1,0,0,0,1,1,0
8667213,6,37,85201,1,Low_Chance,0,1,0,0,1,0,1
8707910,2,3,85210,0,Low_Chance,1,0,0,0,1,0,1
8709296,3,34,85225,0,Low_Chance,0,1,0,0,1,1,0
8711701,2,4,85203,0,Low_Chance,1,0,0,0,1,0,1
8711703,3,19,85210,0,Low_Chance,1,0,0,1,0,0,1
8713062,3,54,85204,0,Low_Chance,0,1,0,1,0,0,1
8764179,5,33,85204,1,Low_Chance,0,1,0,0,1,0,1
8764375,6,22,85210,1,Low_Chance,0,0,1,0,1,0,1
8765361,3,46,85213,0,Low_Chance,0,1,0,1,0,0,1
8767840,4,98,85202,0,High_Chance,1,0,0,0,1,0,1
8822709,4,99,85233,0,Low_Chance,1,0,0,1,0,0,1
8822753,2,28,85202,0,Low_Chance,0,1,0,0,1,0,1
8822888,2,5,85204,0,Low_Chance,0,0,1,1,0,0,1
8822925,1,4,85204,0,Low_Chance,1,0,0,0,1,0,1
8823704,3,91,85233,0,High_Chance,0,1,0,1,0,1,0
8823740,2,3,85234,1,High_Chance,0,0,1,1,0,0,1
8823742,5,68,85233,1,Low_Chance,0,0,1,1,0,0,1
8823813,2,3,85210,0,High_Chance,0,0,1,0,1,1,0
8827022,1,8,85201,1,High_Chance,0,0,1,1,0,0,1
8635780,2,4,85204,0,Low_Chance,0,0,1,0,1,1,0
8636006,1,1,85204,1,Low_Chance,1,0,0,1,0,0,1
8636017,5,77,85202,0,Low_Chance,1,0,0,0,1,1,0
8636243,5,89,85203,0,Low_Chance,0,1,0,1,0,0,1
8636900,3,38,85225,0,Low_Chance,0,0,1,0,1,0,1
8636913,3,26,85210,0,Low_Chance,1,0,0,1,0,0,1
8636987,1,3,85210,1,Low_Chance,0,1,0,0,1,0,1
8637096,1,3,85203,0,Low_Chance,1,0,0,0,1,1,0
8637737,2,0,85202,1,High_Chance,0,0,1,0,1,0,1
8637807,5,77,85201,1,Low_Chance,0,0,1,0,1,0,1
8637817,2,1,85201,0,Low_Chance,1,0,0,1,0,0,1
8638079,2,3,85202,0,Low_Chance,0,1,0,1,0,0,1
8646086,2,1,85210,0,Low_Chance,0,0,1,1,0,1,0
8646664,2,7,85202,0,High_Chance,0,0,1,1,0,0,1
8646854,2,12,85213,0,Low_Chance,0,0,1,1,0,0,1
8647211,2,14,85202,0,Low_Chance,1,0,0,1,0,1,0
8647331,2,13,85210,0,High_Chance,0,0,1,0,1,0,1
8648809,3,98,85203,0,Low_Chance,0,0,1,1,0,0,1
8648850,2,4,85204,0,High_Chance,0,0,1,0,1,1,0
8649388,1,2,85224,0,Low_Chance,0,1,0,0,1,1,0
8649506,3,37,85210,0,Low_Chance,0,0,1,1,0,1,0
8650785,3,73,85203,1,Low_Chance,0,0,1,0,1,0,1
8650979,3,75,85233,1,High_Chance,0,0,1,0,1,1,0
8651124,2,5,85204,0,Low_Chance,1,0,0,1,0,0,1
8651321,2,3,85204,0,Low_Chance,1,0,0,1,0,1,0
8651399,2,4,85203,0,Low_Chance,0,0,1,1,0,1,0
8651806,2,2,85204,0,Low_Chance,0,1,0,1,0,1,0
8652798,3,16,85281,0,Low_Chance,0,0,1,0,1,0,1
8667966,6,84,85210,0,Low_Chance,1,0,0,0,1,0,1
8668234,3,30,85234,0,Low_Chance,1,0,0,1,0,0,1
8668956,3,26,85203,0,High_Chance,0,0,1,0,1,0,1
8669065,4,83,85202,0,Low_Chance,0,1,0,0,1,0,1
8670045,4,90,85210,1,Low_Chance,0,0,1,1,0,0,1
8670733,1,3,85203,0,Low_Chance,0,1,0,0,1,1,0
8672965,1,3,85202,0,Low_Chance,1,0,0,1,0,1,0
8674270,5,95,85204,1,High_Chance,0,0,1,0,1,1,0
8721350,6,57,85213,0,Low_Chance,1,0,0,0,1,1,0
8721472,1,2,85210,1,Low_Chance,1,0,0,0,1,0,1
8775389,2,5,85204,0,Low_Chance,0,0,1,1,0,1,0
8830004,3,21,85210,1,High_Chance,0,0,1,0,1,0,1
8830082,3,42,85201,0,Low_Chance,1,0,0,1,0,0,1
8830124,6,56,85224,1,Low_Chance,0,0,1,0,1,0,1
8830262,2,27,85201,0,Low_Chance,0,0,1,1,0,0,1
8830272,2,5,85210,0,Low_Chance,0,1,0,0,1,0,1
8830299,4,73,85210,0,Low_Chance,0,1,0,0,1,0,1
8830346,1,16,85210,0,Low_Chance,1,0,0,1,0,0,1
8830505,2,1,85202,0,Low_Chance,0,0,1,1,0,0,1
8831280,2,5,85202,0,Low_Chance,0,0,1,0,1,0,1
8831596,3,38,85202,0,Low_Chance,1,0,0,1,0,1,0
8832417,1,3,85204,0,Low_Chance,0,0,1,1,0,0,1
8832901,4,54,85210,0,Low_Chance,0,1,0,1,0,0,1
8833390,6,90,85202,0,High_Chance,0,0,1,0,1,0,1
8834330,2,15,85202,0,Low_Chance,0,0,1,0,1,0,1
8483156,3,92,85201,0,Low_Chance,0,1,0,1,0,0,1
8483191,2,3,85204,0,Low_Chance,0,1,0,0,1,0,1
8483229,4,63,85213,0,Low_Chance,1,0,0,1,0,1,0
8483317,1,2,85204,0,Low_Chance,0,1,0,0,1,0,1
8483354,1,5,85204,0,Low_Chance,1,0,0,1,0,1,0
8483393,2,2,85203,0,Low_Chance,1,0,0,1,0,1,0
8676239,4,86,85210,0,Low_Chance,0,1,0,1,0,1,0
8679035,2,1,85213,0,Low_Chance,1,0,0,0,1,0,1
8680413,4,31,85213,0,Low_Chance,0,0,1,0,1,0,1
8683511,2,8,85224,0,Low_Chance,0,1,0,1,0,0,1
8723629,5,85,85204,0,Low_Chance,0,1,0,0,1,0,1
8723962,1,2,85204,0,High_Chance,0,0,1,1,0,0,1
8724085,2,4,85234,0,Low_Chance,0,1,0,0,1,0,1
8724442,5,15,85210,0,Low_Chance,1,0,0,1,0,0,1
8728514,2,3,85203,0,High_Chance,0,0,1,0,1,0,1
8730132,3,69,85233,0,Low_Chance,0,1,0,0,1,0,1
8730246,1,2,85281,0,Low_Chance,1,0,0,1,0,1,0
8778826,4,38,85201,0,Low_Chance,1,0,0,0,1,0,1
8780910,2,74,85224,0,Low_Chance,0,1,0,1,0,0,1
8780991,6,24,85210,0,Low_Chance,0,0,1,1,0,0,1
8781144,2,17,85282,1,High_Chance,0,0,1,0,1,0,1
8781493,4,36,85224,1,Low_Chance,1,0,0,0,1,0,1
8781982,1,3,85202,0,Low_Chance,1,0,0,1,0,0,1
8782964,6,11,85202,0,Low_Chance,0,0,1,1,0,1,0
8784172,2,2,85225,0,Low_Chance,1,0,0,0,1,0,1
8838830,6,12,85204,0,Low_Chance,1,0,0,1,0,0,1
8839362,3,66,85213,0,Low_Chance,0,1,0,0,1,0,1
8840276,3,73,85233,0,Low_Chance,1,0,0,1,0,1,0
8840324,2,3,85202,0,High_Chance,0,0,1,0,1,0,1
8840685,3,90,85204,0,Low_Chance,0,1,0,1,0,0,1
8840751,4,48,85203,0,Low_Chance,0,0,1,0,1,0,1
8840753,3,88,85204,0,Low_Chance,0,1,0,0,1,0,1
8840760,1,2,85201,0,High_Chance,0,0,1,0,1,1,0
8840789,2,19,85202,0,Low_Chance,0,1,0,1,0,0,1
8840828,2,5,85201,0,Low_Chance,0,1,0,0,1,0,1
8840841,6,83,85213,0,Low_Chance,0,1,0,0,1,0,1
8840939,6,78,85201,0,Low_Chance,0,1,0,0,1,0,1
8840948,1,1,85202,0,Low_Chance,1,0,0,0,1,0,1
8840950,6,17,85201,0,Low_Chance,0,0,1,1,0,1,0
8841212,5,91,85213,0,Low_Chance,1,0,0,1,0,0,1
8841241,3,96,85204,0,Low_Chance,1,0,0,1,0,0,1
8841390,5,44,85201,0,Low_Chance,1,0,0,0,1,1,0
8841397,4,17,85210,0,High_Chance,0,0,1,1,0,0,1
8841478,2,2,85201,0,High_Chance,0,0,1,0,1,0,1
8841689,5,25,85203,0,Low_Chance,0,0,1,0,1,0,1
8841728,2,9,85201,0,High_Chance,0,0,1,0,1,0,1
8841766,6,17,85213,1,Low_Chance,0,0,1,1,0,0,1
8841775,2,6,85202,0,Low_Chance,1,0,0,0,1,0,1
8841930,2,2,85204,0,Low_Chance,1,0,0,1,0,1,0
8842203,3,74,85204,0,Low_Chance,0,1,0,0,1,0,1
8842282,2,8,85203,0,Low_Chance,0,0,1,1,0,0,1
8842311,2,1,85203,0,Low_Chance,1,0,0,0,1,0,1
8842362,4,20,85201,0,High_Chance,0,0,1,1,0,0,1
8842438,4,74,85233,0,Low_Chance,0,0,1,1,0,0,1
8842440,1,1,85203,0,High_Chance,0,0,1,1,0,0,1
8464101,3,14,85204,0,Low_Chance,0,1,0,0,1,0,1
8464278,6,95,85213,0,Low_Chance,1,0,0,0,1,0,1
8464314,6,14,85201,0,High_Chance,0,0,1,1,0,0,1
8464365,6,88,85201,0,Low_Chance,1,0,0,0,1,1,0
8464513,2,9,85213,0,Low_Chance,0,1,0,1,0,0,1
8465704,2,21,85202,0,Low_Chance,0,1,0,1,0,0,1
8465813,3,34,85204,0,Low_Chance,0,1,0,0,1,1,0
8465827,2,2,85282,0,Low_Chance,1,0,0,0,1,0,1
8465893,4,54,85210,0,Low_Chance,1,0,0,1,0,0,1
8465907,3,50,85202,0,Low_Chance,0,0,1,0,1,0,1
8465944,4,70,85204,1,Low_Chance,0,0,1,1,0,1,0
8465955,4,90,85210,0,Low_Chance,0,1,0,1,0,0,1
8465986,1,2,85204,0,Low_Chance,1,0,0,1,0,1,0
8465988,2,4,85213,0,Low_Chance,0,1,0,0,1,0,1
8466559,2,2,85202,0,Low_Chance,1,0,0,1,0,0,1
8467661,4,16,85201,0,Low_Chance,1,0,0,0,1,0,1
8467790,2,7,85213,0,Low_Chance,0,0,1,0,1,0,1
8467891,2,47,85203,1,Low_Chance,0,0,1,1,0,1,0
8467929,6,40,85203,0,Low_Chance,0,0,1,1,0,0,1
8467936,6,17,85201,0,Low_Chance,0,1,0,0,1,1,0
8467938,2,1,85203,1,High_Chance,0,0,1,0,1,1,0
8467973,6,15,85213,0,Low_Chance,1,0,0,1,0,0,1
8468047,2,2,85203,0,Low_Chance,0,0,1,1,0,0,1
8468054,2,0,85213,0,Low_Chance,1,0,0,1,0,0,1
8468082,2,2,85204,0,Low_Chance,0,0,1,0,1,0,1
8700721,2,3,85204,0,Low_Chance,0,0,1,0,1,0,1
8700992,3,49,85202,0,Low_Chance,1,0,0,0,1,0,1
8701100,4,37,85204,0,Low_Chance,1,0,0,1,0,1,0
8702101,4,88,85213,0,Low_Chance,0,0,1,0,1,0,1
8702552,5,98,85203,0,Low_Chance,0,0,1,0,1,0,1
8702782,3,24,85210,0,Low_Chance,0,1,0,1,0,0,1
8703257,2,2,85203,0,Low_Chance,0,1,0,0,1,0,1
8706433,2,2,85213,0,Low_Chance,0,0,1,0,1,0,1
8755221,2,5,85201,0,High_Chance,0,0,1,0,1,0,1
8757117,2,5,85225,0,Low_Chance,0,0,1,0,1,0,1
8758363,2,2,85202,0,Low_Chance,1,0,0,1,0,0,1
8800028,2,4,85210,0,Low_Chance,1,0,0,1,0,1,0
8800081,1,3,85204,0,Low_Chance,1,0,0,0,1,1,0
8800161,1,1,85204,0,Low_Chance,0,1,0,1,0,0,1
8845166,6,33,85202,0,Low_Chance,1,0,0,0,1,0,1
8845580,3,33,85204,0,Low_Chance,1,0,0,1,0,1,0
8845582,1,2,85201,0,High_Chance,0,0,1,0,1,1,0
8845591,2,1,85210,0,Low_Chance,0,0,1,0,1,1,0
8845877,2,42,85210,0,Low_Chance,1,0,0,0,1,0,1
8846182,5,20,85202,0,Low_Chance,1,0,0,0,1,0,1
8849202,1,1,85201,1,Low_Chance,0,0,1,0,1,0,1
8910619,1,4,85202,1,High_Chance,0,0,1,1,0,0,1
8731975,3,71,85204,0,Low_Chance,1,0,0,1,0,0,1
8732011,4,48,85210,0,Low_Chance,1,0,0,0,1,0,1
8732053,3,95,85210,0,Low_Chance,0,1,0,1,0,0,1
8732394,5,35,85210,0,Low_Chance,1,0,0,1,0,0,1
8732445,5,46,85202,1,Low_Chance,0,0,1,0,1,0,1
8732704,5,71,85210,0,Low_Chance,0,1,0,1,0,0,1
8732706,2,2,85283,0,High_Chance,0,0,1,0,1,0,1
8733183,3,15,85210,0,Low_Chance,0,0,1,0,1,0,1
8733192,3,15,85204,0,High_Chance,0,0,1,0,1,0,1
8735173,1,1,85210,0,Low_Chance,0,1,0,0,1,1,0
8736181,2,20,85204,0,Low_Chance,0,1,0,1,0,0,1
8736260,1,2,85202,0,Low_Chance,1,0,0,1,0,0,1
8736271,2,2,85210,0,Low_Chance,0,0,1,1,0,0,1
8792011,2,2,85203,1,Low_Chance,1,0,0,1,0,0,1
8794667,2,12,85203,0,Low_Chance,1,0,0,1,0,1,0
8795705,6,21,85204,0,High_Chance,0,0,1,1,0,0,1
8795735,3,67,85234,1,High_Chance,0,0,1,1,0,0,1
8795773,2,0,85204,0,Low_Chance,0,0,1,1,0,0,1
8795811,4,21,85204,0,Low_Chance,1,0,0,0,1,0,1
8795826,6,90,85201,0,Low_Chance,1,0,0,0,1,0,1
8795852,2,6,85204,0,High_Chance,0,0,1,0,1,0,1
8795938,4,62,85201,0,Low_Chance,0,1,0,1,0,0,1
8795965,5,29,85201,0,Low_Chance,0,1,0,1,0,0,1
8796015,2,5,85213,0,Low_Chance,1,0,0,1,0,0,1
8796255,3,63,85213,0,High_Chance,0,0,1,0,1,0,1
8796284,6,97,85204,0,Low_Chance,0,1,0,0,1,0,1
8796542,6,70,85213,0,Low_Chance,0,1,0,0,1,1,0
8796546,2,1,85202,0,Low_Chance,0,0,1,0,1,0,1
8796556,6,85,85204,0,Low_Chance,1,0,0,1,0,0,1
8796584,2,0,85213,1,Low_Chance,1,0,0,0,1,0,1
8796657,1,2,85204,0,Low_Chance,0,0,1,1,0,0,1
8796850,6,93,85213,0,Low_Chance,0,1,0,0,1,0,1
8796918,6,12,85201,0,Low_Chance,1,0,0,1,0,0,1
8797117,1,5,85204,0,High_Chance,0,0,1,1,0,0,1
8797169,2,47,85202,1,Low_Chance,0,0,1,0,1,1,0
8797210,4,33,85202,0,Low_Chance,1,0,0,0,1,0,1
8797256,4,50,85202,0,Low_Chance,1,0,0,0,1,1,0
8797333,1,1,85201,0,Low_Chance,0,0,1,1,0,1,0
8797396,6,81,85204,0,Low_Chance,1,0,0,0,1,1,0
8797519,4,46,85281,0,High_Chance,0,0,1,1,0,0,1
8797570,4,28,85202,0,Low_Chance,1,0,0,0,1,0,1
8797755,2,5,85202,0,Low_Chance,0,0,1,0,1,1,0
8797796,4,45,85203,1,High_Chance,0,0,1,0,1,1,0
8797826,5,96,85210,0,Low_Chance,1,0,0,0,1,1,0
8797835,3,45,85210,0,Low_Chance,0,0,1,1,0,1,0
8798005,1,7,85204,1,Low_Chance,0,0,1,1,0,1,0
8798041,2,2,85204,0,Low_Chance,1,0,0,0,1,1,0
8798055,4,59,85210,0,Low_Chance,0,1,0,1,0,0,1
8798091,2,24,85210,0,High_Chance,0,0,1,0,1,0,1
8798124,2,8,85204,0,Low_Chance,0,0,1,1,0,1,0
8798126,4,97,85202,1,High_Chance,0,0,1,0,1,1,0
8798164,5,62,85203,0,Low_Chance,1,0,0,1,0,1,0
8798306,3,29,85282,0,High_Chance,0,0,1,1,0,0,1
8798513,2,17,85203,0,Low_Chance,0,1,0,1,0,1,0
8798524,2,2,85210,0,Low_Chance,0,1,0,1,0,0,1
8798608,6,49,85201,1,Low_Chance,0,0,1,0,1,0,1
8798981,4,62,85201,1,Low_Chance,1,0,0,1,0,1,0
8798990,1,2,85204,0,Low_Chance,1,0,0,0,1,0,1
8799093,6,72,85203,0,Low_Chance,0,1,0,0,1,0,1
8799135,3,51,85204,0,Low_Chance,1,0,0,1,0,1,0
8799138,5,84,85204,0,Low_Chance,1,0,0,0,1,1,0
8894971,5,24,85204,0,Low_Chance,1,0,0,1,0,0,1
8897824,2,19,85202,0,Low_Chance,0,1,0,0,1,0,1
8898231,4,38,85213,1,High_Chance,0,0,1,1,0,0,1
8898715,2,6,85234,0,Low_Chance,1,0,0,0,1,0,1
8899108,3,38,85201,1,Low_Chance,0,0,1,0,1,0,1
8899392,2,1,85210,0,Low_Chance,1,0,0,0,1,0,1
8743794,6,24,85213,0,Low_Chance,0,1,0,1,0,0,1
8744093,6,92,85210,0,Low_Chance,1,0,0,0,1,1,0
8744143,6,21,85203,0,Low_Chance,1,0,0,1,0,1,0
