Voter ID,Party,Sex,Age,Ethnicity,Voter Score,Turnout Score,PartisanshipScore,Kids in HH,Liberal Ideology, marriage,Zip,Outcome
656085,2,0,51,3,4.04,91,0,65,2,97,85204,0
656626,3,0,48,3,76.91,81,85,62,65,69,85202,0
657022,3,0,52,3,88.7,91,96,12,90,6,85204,0
657109,1,0,72,3,75.91,99,96,2,80,13,85204,0
658465,2,1,72,3,13.38,65,0,8,6,90,85210,0
658970,2,0,65,3,8.27,31,2,8,17,31,85204,0
659880,2,1,65,3,10.08,89,1,10,3,90,85202,0
660621,2,0,57,3,11.51,71,50,82,28,93,85204,1
661465,2,1,62,3,5.6,89,1,23,5,98,85233,0
662059,3,0,84,3,20.81,23,1,3,18,24,85204,0
662164,2,0,58,3,6.7,97,1,33,13,58,85201,0
681496,2,1,71,3,47.68,99,0,5,4,95,85203,0
684345,3,0,73,3,77.3,98,5,19,42,41,85213,0
354853,2,0,70,3,2.78,99,0,35,1,98,85213,0
354894,2,0,65,3,4.93,99,1,4,16,84,85213,0
354896,1,0,81,3,57.95,81,98,1,89,85,85213,0
354903,2,0,51,3,15.75,4,0,78,29,64,85213,0
354906,2,1,81,3,4.21,99,0,18,4,97,85213,0
354942,2,1,68,3,48.43,73,43,81,43,89,85213,1
354953,2,0,62,3,5.37,98,2,19,10,72,85203,0
355000,2,0,66,3,4.3,89,0,22,4,91,85213,0
355002,3,1,45,3,35.83,89,23,55,36,48,85204,0
355043,2,0,54,3,4.87,98,1,76,11,98,85213,0
355054,3,1,53,3,46.54,90,0,95,17,97,85213,0
355088,2,1,59,3,4.35,99,0,85,2,99,85204,0
355090,2,1,38,3,5.01,98,0,37,8,91,85204,0
355095,2,1,62,3,4.89,94,2,55,14,99,85213,0
355099,2,0,66,3,4.36,99,1,74,5,99,85213,0
355299,2,1,59,3,5.69,98,0,46,7,82,85213,0
355301,2,1,82,3,8.22,98,0,4,4,97,85213,0
355335,2,0,62,3,7.93,37,1,57,21,95,85213,0
355337,1,0,85,2,72.22,40,96,1,41,62,85213,0
355398,2,0,81,3,4.02,99,2,3,6,95,85213,0
355401,2,0,78,3,4.77,99,1,2,6,94,85213,0
355444,2,0,67,3,12.33,93,1,17,4,99,85213,0
355455,2,0,79,3,12.61,99,3,2,8,96,85213,0
355484,3,1,88,3,8.1,67,2,2,11,98,85213,0
355495,1,0,45,3,85.95,99,98,56,95,96,85213,0
355497,2,0,65,3,5.79,98,1,36,15,92,85213,0
355533,2,0,62,3,10.78,89,76,21,30,96,85213,0
355546,2,0,78,3,7.52,98,0,2,8,61,85213,0
355548,2,0,59,3,4.63,99,0,48,6,99,85213,0
355635,2,1,57,3,7.55,79,0,17,11,49,85213,0
355674,1,0,55,3,84.06,3,94,72,81,71,85213,0
356173,3,1,76,3,43.28,99,1,3,4,98,85203,0
356181,3,0,73,3,11.53,85,4,3,34,47,85203,0
356342,2,0,54,3,6.79,87,0,84,7,95,85213,0
356351,2,0,62,3,9.22,41,0,47,18,41,85213,0
356447,2,0,65,3,4.76,98,3,11,8,98,85213,0
356537,1,1,64,3,97.13,98,97,71,80,99,85234,0
356821,2,0,67,3,12.6,99,2,5,6,98,85213,0
357190,3,1,79,3,11.2,99,2,2,19,92,85213,0
357289,2,1,79,3,11.39,98,3,1,7,64,85213,0
357291,2,0,65,3,25.69,99,83,47,78,94,85213,0
357294,1,1,65,3,91.44,98,98,21,81,81,85213,0
291859,3,0,73,3,78.57,91,38,8,39,93,85204,1
291865,2,0,60,3,16.25,91,0,57,10,91,85204,0
291977,1,0,65,3,93.26,99,98,4,82,27,85204,0
291993,2,0,75,3,14.2,85,0,3,8,75,85204,0
292062,2,0,54,3,15.0,99,3,86,7,98,85204,0
292100,3,1,91,3,11.96,14,3,3,11,88,85204,0
292112,1,1,53,3,15.86,91,96,61,54,97,85204,0
292131,2,0,72,3,13.47,84,0,18,8,49,85204,0
292171,2,1,66,3,6.12,99,0,7,9,45,85204,0
292230,1,1,95,2,94.33,96,98,4,59,91,85204,0
292241,2,0,61,3,6.94,91,0,42,6,95,85204,0
292274,2,0,73,3,6.21,96,1,9,8,37,85204,0
292400,3,0,41,3,44.78,70,89,70,65,41,85204,0
292407,1,0,64,3,81.92,99,97,61,73,84,85204,0
292419,2,1,68,3,4.48,99,0,6,8,95,85204,0
292473,2,1,82,3,6.45,98,0,8,8,94,85204,0
292484,2,1,68,3,8.79,85,0,1,12,23,85204,0
292519,2,1,63,3,9.77,21,1,44,32,77,85204,0
292567,2,0,95,3,7.55,96,0,2,20,29,85204,0
292578,3,0,63,3,19.15,26,9,15,37,89,85204,0
292595,2,0,73,3,7.84,98,2,4,8,77,85204,0
292637,2,1,85,3,23.96,97,5,1,10,87,85204,0
292697,1,0,72,2,91.21,99,96,2,43,10,85204,0
292790,1,0,67,3,52.07,87,94,23,62,97,85204,0
292801,2,1,70,3,10.45,90,0,11,7,94,85204,0
292809,1,1,61,3,91.03,99,95,61,58,98,85204,0
292844,1,0,79,2,84.3,98,98,1,47,70,85204,0
292901,2,0,79,3,6.5,99,1,2,9,90,85204,0
292949,1,1,91,3,91.63,96,98,5,58,95,85204,0
292975,1,0,46,2,95.08,97,97,93,47,50,85210,0
293013,1,1,64,2,91.6,98,99,76,50,97,85203,0
293025,1,0,47,3,81.0,74,80,84,34,38,85201,0
293038,2,0,52,3,4.2,88,0,91,4,96,85204,0
293064,2,1,66,3,9.93,84,2,48,5,99,85204,0
293089,1,1,76,3,81.89,62,98,2,70,94,85204,0
293102,2,1,60,3,4.8,99,0,43,3,94,85204,0
293196,2,1,69,3,3.34,99,0,60,2,99,85204,0
293237,2,1,61,3,3.51,98,0,88,3,98,85204,0
293251,2,1,64,3,39.85,98,2,60,5,98,85204,0
293275,2,1,79,3,4.99,59,0,2,6,96,85204,0
662634,2,0,66,3,8.36,31,1,9,24,20,85201,0
664212,2,1,48,3,13.13,82,87,87,14,96,85213,0
664724,2,0,72,3,5.04,97,1,17,4,70,85204,0
670670,1,0,57,3,96.99,98,98,22,87,25,85282,0
673499,2,1,53,3,5.78,99,0,85,3,99,85233,0
674134,1,0,39,3,94.65,99,49,70,10,94,85233,1
674424,2,1,46,3,13.14,23,8,24,19,27,85224,0
696254,1,1,43,3,91.81,97,96,65,62,48,85201,0
733127,1,0,47,3,97.11,98,96,54,63,32,85224,0
736301,2,1,51,3,7.94,86,2,66,7,92,85202,0
777377,2,1,55,3,7.15,96,8,51,5,60,85225,0
778276,2,0,52,2,17.58,98,16,43,12,13,85210,0
781710,3,1,54,3,84.42,95,5,51,31,96,85210,0
650418,1,0,76,3,97.69,99,98,6,97,99,85282,0
650585,1,0,83,3,97.92,98,96,0,93,38,85282,0
652370,3,0,61,3,18.1,90,4,22,42,97,85204,0
652417,2,0,73,3,11.26,70,0,17,11,82,85204,0
652937,2,1,59,3,5.79,82,0,69,12,72,85203,0
653112,2,0,76,3,6.6,98,2,13,11,32,85224,0
653591,2,1,54,3,5.3,87,2,91,7,97,85203,0
653869,3,1,53,3,40.06,90,2,80,27,94,85213,0
654345,2,1,47,3,4.86,77,1,79,4,86,85213,0
657849,3,1,40,3,84.08,90,48,64,33,95,85204,1
658484,1,0,70,3,97.09,99,98,4,93,88,85282,0
659689,3,0,81,3,7.2,89,0,5,26,79,85201,0
659915,1,1,72,3,94.64,76,92,9,52,51,85203,0
660433,2,1,47,3,9.48,92,2,79,4,77,85202,0
660505,2,1,54,3,62.27,83,0,94,16,59,85234,0
660643,1,0,64,3,95.17,98,97,31,97,68,85234,0
661235,2,0,48,3,4.42,99,0,93,3,97,85201,0
661448,2,0,43,3,7.03,98,1,86,6,90,85234,0
661527,2,0,46,3,5.9,99,0,78,6,55,85204,0
661666,3,1,46,3,7.06,86,1,75,18,91,85203,0
681317,1,1,42,3,93.67,99,95,53,85,48,85213,0
681643,1,0,55,2,96.43,98,98,57,77,57,85283,0
683874,2,0,59,3,5.51,90,1,39,3,99,85213,0
698101,2,1,49,3,7.84,99,1,19,8,44,85282,0
738409,1,1,40,3,96.94,97,97,39,47,31,85210,0
743975,1,0,78,3,94.7,99,91,1,57,7,85201,0
745574,1,0,46,3,96.62,95,99,65,63,16,85281,0
909186,3,0,45,3,35.38,32,72,52,42,73,85204,0
443184,1,0,64,3,85.56,85,98,17,64,83,85233,0
443483,3,0,43,3,78.52,86,77,58,83,28,85233,0
443491,2,0,58,3,52.55,29,1,24,14,57,85202,0
443777,2,1,61,3,5.19,98,1,60,5,91,85204,0
444423,1,0,57,3,97.33,99,98,82,94,80,85210,0
446112,2,0,68,3,7.46,98,1,7,12,55,85203,0
446133,3,0,50,2,72.49,6,81,59,30,36,85204,0
447070,3,1,43,3,14.85,91,15,52,33,14,85234,0
447134,2,1,60,3,36.71,99,0,67,10,95,85234,0
447918,2,0,65,3,7.0,87,1,4,21,96,85234,0
447937,2,0,63,3,6.55,98,5,48,10,99,85234,0
448016,3,0,53,3,91.54,98,30,62,56,55,85204,0
448534,2,0,70,3,6.34,92,0,7,8,85,85204,0
448580,3,1,38,3,78.25,72,67,16,69,36,85202,0
448617,2,0,64,3,10.1,92,0,6,11,46,85282,0
449044,3,1,51,3,14.97,93,1,63,9,92,85234,0
449066,2,0,74,3,6.64,99,0,6,5,99,85234,0
449081,2,1,61,3,5.82,86,0,67,4,98,85234,0
449191,1,0,60,3,95.49,98,92,7,77,25,85213,0
449828,1,1,79,3,88.01,98,97,3,64,80,85234,0
450259,2,1,54,3,4.22,99,0,91,5,98,85204,0
450347,1,0,89,3,87.39,67,97,1,76,26,85234,0
450363,2,0,70,3,5.63,86,0,11,6,98,85234,0
450370,2,0,66,3,7.11,89,0,14,13,96,85234,0
450386,2,1,69,3,4.04,99,0,56,5,99,85234,0
450394,2,0,62,3,10.23,99,0,50,7,97,85234,0
450401,2,0,68,3,6.49,99,2,6,6,91,85234,0
718750,3,0,75,3,70.68,60,63,10,64,47,85202,1
759304,1,0,71,3,87.77,87,93,4,68,73,85210,0
763687,2,1,82,3,6.17,75,0,2,6,95,85213,0
765442,2,0,79,3,3.9,98,0,2,4,97,85204,0
766196,2,0,58,3,7.81,88,7,73,28,35,85204,0
766415,3,1,65,3,85.23,99,82,11,66,72,85210,0
769394,2,0,57,3,5.03,85,1,63,12,74,85204,0
392444,2,0,80,3,4.82,77,4,7,4,73,85204,0
393250,2,1,58,3,13.09,20,3,15,13,40,85224,0
393438,1,0,68,2,95.68,99,98,5,49,86,85224,0
290041,2,0,63,3,3.67,99,1,31,9,95,85204,0
290084,2,0,86,3,12.73,53,0,4,14,63,85204,0
290102,2,1,41,3,9.67,20,1,27,19,10,85204,0
290154,3,0,58,3,13.22,99,5,59,27,90,85204,0
290157,2,0,70,2,4.1,98,1,49,8,97,85204,0
290165,1,0,44,2,85.05,99,95,91,59,98,85204,0
290206,2,0,70,3,10.55,99,1,2,8,91,85204,0
290220,2,0,61,3,8.46,66,0,67,9,97,85204,0
290223,2,0,69,3,8.69,98,2,53,1,99,85204,0
290308,1,0,68,3,92.71,98,97,7,74,31,85204,0
290351,2,1,73,3,6.13,87,0,7,7,97,85204,0
290360,2,0,70,3,5.86,99,0,8,9,96,85204,0
290364,2,1,45,3,9.0,4,3,13,20,17,85204,0
290395,2,0,84,3,4.95,98,0,2,3,84,85204,0
290473,2,0,79,3,7.21,98,1,4,5,37,85204,0
290529,1,1,58,2,78.7,60,96,65,51,80,85203,0
290604,1,0,52,3,50.01,77,98,92,45,98,85204,0
290657,2,0,55,3,15.05,31,4,67,23,32,85204,0
290659,1,1,78,2,93.33,98,87,26,26,96,85204,0
290717,1,0,65,3,78.59,92,96,8,60,83,85204,0
290720,1,1,73,3,85.4,99,98,3,75,47,85204,0
290767,2,0,71,3,13.52,99,8,8,10,97,85204,0
290793,3,0,73,3,27.64,99,4,2,31,91,85204,0
290799,3,1,89,3,49.83,1,19,7,18,94,85204,0
290808,2,1,60,3,8.66,93,2,65,12,98,85204,0
290810,3,1,87,3,28.65,79,4,7,25,92,85204,0
290850,2,1,65,3,4.45,99,0,43,3,87,85204,0
290852,2,1,54,3,5.72,99,0,95,3,99,85204,0
290861,1,0,60,3,94.63,99,99,3,94,12,85204,0
290925,2,0,71,3,16.47,99,0,17,8,93,85204,0
290971,2,0,62,3,3.94,99,1,48,6,94,85204,0
290974,2,0,65,3,5.27,99,0,13,5,97,85204,0
290985,1,0,44,3,95.27,98,98,62,94,46,85204,0
291033,2,0,57,3,4.35,99,0,41,4,86,85204,0
291047,2,1,49,3,8.48,96,0,88,6,98,85203,0
291049,1,1,74,3,59.69,17,95,2,50,39,85204,0
291098,2,1,74,3,6.31,98,2,5,3,78,85204,0
291113,2,1,78,3,7.18,20,0,1,9,22,85201,0
291153,2,1,75,3,5.71,93,1,15,6,85,85204,0
291155,3,1,49,3,17.12,67,72,12,46,37,85204,0
291163,1,1,52,2,89.86,83,97,68,61,90,85204,0
291165,2,0,70,3,4.93,99,0,8,4,91,85204,0
291169,3,0,59,3,46.89,86,86,5,52,24,85210,0
291209,2,0,61,3,4.86,81,0,16,4,98,85204,0
291213,2,0,69,3,5.3,99,1,9,9,90,85204,0
291281,2,1,69,3,3.92,99,0,39,4,98,85204,0
291326,2,1,88,3,7.59,70,1,6,12,65,85204,0
291333,1,0,86,3,47.59,98,10,4,23,84,85204,0
291366,2,0,73,3,8.85,98,0,18,5,97,85204,0
291433,3,1,59,2,57.82,23,86,13,44,54,85204,0
291493,3,0,51,3,31.49,99,5,78,26,98,85204,0
291524,2,1,68,3,5.11,98,0,5,7,96,85204,0
291557,2,0,81,3,7.44,99,1,1,7,20,85204,0
291567,3,1,60,3,8.16,92,0,89,9,99,85204,0
291610,1,0,73,3,93.53,98,97,5,83,18,85204,0
291626,2,0,68,3,7.08,99,1,3,21,89,85204,0
291630,3,0,57,3,32.89,86,62,45,44,21,85204,1
291677,1,0,61,3,93.04,99,34,2,83,26,85204,0
291790,2,1,55,3,4.12,99,0,49,5,97,85204,0
291792,1,0,66,3,92.35,96,97,5,46,20,85204,0
291802,2,0,68,3,4.01,99,0,34,4,97,85204,0
291846,3,0,67,3,64.4,85,91,36,51,93,85204,0
292021,1,1,67,3,95.75,99,98,4,77,26,85204,0
292098,2,0,71,3,4.08,99,6,18,8,96,85204,0
292101,3,0,79,3,24.76,22,36,20,32,98,85204,1
292137,2,0,77,3,8.66,99,1,6,10,97,85204,0
292160,2,1,67,3,4.75,99,0,28,1,98,85204,0
292202,2,0,59,3,10.09,72,52,34,49,43,85202,1
292218,2,1,51,3,6.34,95,0,92,11,96,85204,0
292220,2,1,74,3,9.06,80,0,7,8,93,85204,0
292261,2,0,91,3,15.24,95,53,1,10,55,85204,1
292271,2,0,66,3,6.04,98,0,6,4,14,85204,0
292275,2,0,76,3,8.73,98,0,1,10,10,85204,0
292345,2,0,63,3,5.35,91,2,75,9,98,85204,0
292349,3,1,55,2,54.31,83,77,41,23,36,85203,0
292388,2,0,67,3,9.03,80,0,53,12,91,85204,0
292397,2,0,67,3,4.7,87,0,2,6,89,85204,0
292399,2,0,71,3,7.92,97,0,1,13,20,85204,0
636557,2,1,63,3,7.2,92,0,9,16,56,85204,0
636824,1,0,54,3,94.15,98,98,71,91,77,85225,0
636856,2,0,46,3,13.35,77,5,78,24,36,85224,0
636907,3,1,65,3,75.3,60,58,14,58,65,85282,1
636909,2,0,72,3,7.78,99,3,2,8,91,85283,0
637026,1,0,71,3,93.49,98,96,3,79,26,85202,0
637163,2,0,54,3,75.63,99,48,83,33,87,85202,1
637951,1,0,71,3,92.44,99,95,1,81,93,85282,0
638151,1,1,72,3,92.12,98,97,1,92,32,85213,0
638619,3,1,54,3,10.32,89,42,86,37,98,85282,1
638789,2,0,94,3,10.84,97,0,2,3,36,85282,0
638959,1,0,67,3,95.69,98,98,2,96,39,85283,0
639180,3,1,67,3,16.51,99,7,3,17,39,85283,0
639182,1,0,70,3,97.13,99,99,25,80,95,85283,0
639481,3,0,39,3,22.89,94,73,62,74,96,85210,0
639845,1,0,50,3,95.68,99,94,88,96,93,85213,0
639942,2,0,48,3,8.76,86,20,82,16,86,85210,0
640144,1,0,82,3,95.48,99,99,0,84,11,85283,0
640158,2,0,73,3,4.86,99,0,3,3,97,85283,0
640197,2,1,79,3,14.3,99,0,4,6,96,85283,0
640519,1,0,68,3,95.69,98,97,3,88,98,85225,0
640788,3,0,68,3,88.06,85,58,13,60,92,85283,1
641108,1,0,72,3,95.42,99,99,0,94,15,85282,0
641175,3,0,86,3,79.21,77,1,0,43,85,85282,0
641378,1,0,54,2,57.86,79,93,85,61,94,85213,0
641495,1,0,38,3,98.15,99,99,12,97,22,85210,0
641548,1,0,68,2,94.69,99,99,5,82,95,85283,0
641607,1,0,69,3,93.38,99,99,1,84,10,85201,0
641659,2,0,62,3,15.77,99,8,21,27,95,85202,0
641669,1,1,52,3,96.95,98,70,33,91,38,85202,0
641933,1,0,71,3,96.86,98,99,2,97,70,85210,0
642387,2,0,75,3,9.43,99,0,3,18,51,85202,0
642667,2,1,90,3,7.18,97,0,2,6,95,85282,0
642702,2,0,72,3,6.2,99,0,3,7,56,85202,0
642857,1,0,84,3,97.71,98,95,2,89,12,85283,0
642860,2,0,76,3,6.58,99,0,1,10,98,85283,0
643588,2,0,40,3,8.75,92,0,83,9,96,85202,0
643650,1,0,65,3,97.35,99,98,28,89,56,85282,0
643747,1,0,79,3,80.47,99,98,1,80,95,85282,0
643974,1,0,41,3,97.4,99,97,67,96,77,85202,0
644814,3,0,59,3,28.11,90,1,38,6,74,85224,0
644917,2,0,55,3,14.1,92,1,6,12,96,85282,0
604039,1,1,65,3,93.96,99,98,8,97,58,85213,0
604198,2,0,47,2,18.68,49,96,86,53,63,85203,0
604503,2,0,60,3,6.51,99,1,46,8,90,85204,0
605251,3,1,45,3,25.72,98,8,76,33,98,85203,0
605616,1,1,39,3,86.8,46,98,4,83,12,85282,0
619778,2,0,80,3,15.33,80,2,7,7,25,85282,0
619841,1,1,57,3,97.11,99,98,73,93,99,85202,0
619929,1,1,70,3,89.26,99,97,2,77,68,85234,0
620062,2,0,51,3,14.84,71,6,80,15,49,85234,0
620179,2,1,79,3,78.87,99,1,2,5,99,85282,0
620180,1,0,76,3,93.97,99,96,6,62,98,85282,0
620204,1,0,82,3,96.33,99,99,1,88,83,85282,0
620269,1,0,49,3,83.26,37,92,47,82,37,85202,0
620309,1,0,79,3,94.97,98,98,0,86,17,85282,0
620310,1,1,77,3,96.61,98,89,2,90,55,85282,0
620693,1,1,76,3,95.53,99,97,5,91,19,85282,0
